source_node,destination_node
125683,733128
394193,992297
306053,1811267
1451847,286463
1382320,175270
702682,1442664
175907,1402143
1839569,1597080
1078025,1059688
171311,25584
389228,369556
38663,1493036
499863,1761170
741471,473940
1695566,1252848
82552,187265
289123,2963
1146271,1447668
1515984,1513758
1243061,1344813
279737,225419
109429,341163
1229529,1127280
1729335,1699942
1117632,1358953
1154965,332871
564260,1044938
217937,1128808
372371,238822
1789763,410997
1441525,174922
89678,433850
446907,907383
1640770,958236
1514282,528116
1283968,1721400
1830277,374171
1472501,570099
1305714,1701282
1012274,1845665
1377560,1782816
513144,760631
1210576,11537
1695142,296595
900647,790873
117712,1071155
1067959,1848367
1333297,1001173
425913,1361211
903039,444326
1328720,671
1766706,809023
1509744,1007858
793182,1341436
554521,52908
1492678,1583547
435312,1541909
1783612,1434543
1265312,1665176
489149,216900
949213,1584786
169110,1338528
1063158,472671
362155,1212730
899003,956440
1125718,124628
677477,182058
584561,1457119
832152,1365484
1630280,1628260
1239925,1836166
1449543,396420
26443,529387
524642,806541
314108,740802
291089,1223336
1604719,257750
1686368,146999
867359,357303
908429,404823
96833,1384723
835925,795767
641698,1259621
1702011,494265
1309343,764823
592433,1112006
1460120,1270268
1733029,777980
303112,815051
744122,94760
905356,208553
639610,1238313
374787,7672
819992,698993
1081665,1183555
433014,4629
1720989,797245
1699538,1846104
1179716,1669832
1519942,439758
1809155,878989
1843828,1720052
310137,102448
652335,265690
1402896,1416906
192701,1393952
64159,1731879
1832942,593706
1084777,1479934
498112,1552782
1544616,465072
383000,148664
716702,1046982
308139,1710652
1552009,1417575
1667796,13050
89525,532611
1182961,1813407
1052091,1754474
238705,810134
1831004,1403719
104423,66462
1336068,60921
1268758,977812
432044,1123708
1418565,31373
317415,1125549
1115156,465446
1222941,474755
1366221,1170335
1031145,1097906
1497231,835301
480085,303178
374812,12461
1128246,1457507
214733,369972
847542,218854
1547999,344956
1661252,1369128
730940,1385879
792348,1269405
386134,814061
1823264,1436931
310794,479385
831564,1372219
582806,1180559
1430367,1279838
1432537,872120
149813,905198
758047,1564887
1686670,353674
436412,228982
447449,213871
537029,1222216
608094,1438792
224774,1150487
459379,1672042
435812,1850348
1281913,1739728
1824034,395340
1056187,826979
903289,1472853
1075682,175882
1749283,1833126
1426332,1129944
1079348,724
1215684,1253215
729425,450185
466606,15765
701033,1768906
995155,836375
1451635,1305949
1351734,279976
186112,1418989
1096918,848217
892761,762692
691846,1234620
863839,113482
1534369,879754
690955,1170691
944435,250118
259114,1367634
724193,1657247
1381952,1613367
1413834,1443211
742656,732199
472239,879019
838264,156224
554711,737994
370496,596703
673753,430114
1701666,1099616
1043436,529692
1844944,1844344
1640881,215454
365047,52130
1383116,1578179
1105988,162143
665715,1624568
1369452,475667
760995,431797
326176,1019059
122671,815847
346998,1032820
1002741,1305302
694559,1307581
1672529,891990
653199,496100
1487163,146752
413947,631760
869889,1531018
1540260,236469
690075,194968
822513,1338847
580156,539801
672084,306060
743734,1665751
1053214,1797468
7898,609551
993065,1281160
1056325,828593
912730,1698074
1335402,389114
809876,298394
1562232,24969
591894,1826284
1033569,994205
1742000,1655763
1529658,16741
1350043,1426958
924826,1370764
1105385,602553
896054,79985
474082,1832277
130156,1642045
176891,384678
1259230,336629
1042066,379854
51862,1433472
1413362,974900
1125900,1340414
1132325,730841
1179584,1626567
5722,1123533
1129477,1733798
1108373,1369093
1516788,524947
727785,1339814
377517,1383829
1132994,819272
710428,1807887
1432147,236824
361539,1247318
684875,24852
238798,753578
198287,1263188
1608673,1031944
743972,288687
258881,269934
277105,63244
738942,754306
1714318,1429569
949239,1737971
1242477,1552372
1350872,774243
368008,1239798
875053,910178
849504,328763
1457469,250741
1356275,1681728
1597699,639857
742577,553658
1611505,1734872
1396883,449870
1710937,310686
79849,338244
148409,1420088
875986,1802564
322999,1428497
869926,618762
1126489,1421081
856700,1674688
222323,1824107
62127,1436310
54564,1843269
1304353,1284747
600139,875503
838157,1390972
772062,293566
1200518,1663056
277944,1599978
1332644,97813
1491508,135406
721361,484553
1734701,1521459
1197701,1799537
1597891,1549212
1355568,74982
724976,144397
1854591,123290
1120402,446347
1274639,1651486
1519098,1679522
969306,809254
1275183,1283588
226574,1197719
455702,819036
1449377,869881
137387,651704
1406708,523285
1706415,1558204
1366534,224626
361754,764347
828885,269358
659960,1355870
1636627,1809462
1329357,675402
957831,1255262
248948,1303182
505564,654732
1292109,535163
1123377,257696
84501,606396
522364,1802411
1328387,159159
1764725,877747
58899,1195268
1745271,1222971
1539815,1530761
1743620,1504302
1603583,848674
1068003,230440
356602,5774
1203807,24388
324757,794522
444160,132985
522758,1833339
570099,1577803
1270196,401075
1102030,817746
1264979,39007
1817346,1285705
1436516,1748579
1605807,135807
1030901,1742148
1788785,1611137
1102030,1161233
6839,676635
561295,254093
24052,710180
132221,833125
1248580,482770
1823605,358193
695822,940208
1109103,1847032
1528599,480532
645356,1547587
624522,1792234
1347116,791819
1817198,1051808
480797,1744019
1381658,133654
1215018,521266
431861,508881
575655,412775
390679,119482
129440,293687
707390,908613
1163034,800710
814032,316193
1059,1129680
956420,1323579
582771,1089143
650084,1048082
746966,1504187
574832,1434287
1163984,1220221
1477523,327177
1084653,1364701
681341,939987
333629,1738086
365109,1258000
619169,156969
723151,325832
1237146,186097
60882,1594248
743734,1749172
1129271,1706343
1159633,1490168
1118629,860960
1509935,1283801
1542377,818247
301250,1579965
360799,686913
533385,1303338
788701,1759890
1543676,553144
481727,1646929
1799091,1076137
265011,244864
1603736,513758
739019,872235
1162579,112161
1341024,1158001
1312937,1598950
185436,1355082
21531,237410
91016,296912
1653487,329527
1395220,1722242
1040317,1412373
299355,336973
967117,1040714
208402,256824
1767314,515827
150825,1517083
1563181,803223
1296228,1685095
1178473,960737
1258320,1441222
798308,266727
638387,1006405
1307266,1294989
238479,364485
101062,470881
1191552,341513
158442,579975
139793,498347
50914,734792
15465,1163842
539162,1061167
1579250,1004363
292066,1834859
502970,1371838
1198418,281704
1175299,1095687
22893,1012762
901410,1727918
1812190,1121581
1559322,1332302
1229196,521988
665074,1654716
942462,117637
1479063,743253
1704800,883556
545232,1150239
1498535,1238190
959549,1440478
593718,1804119
154234,243852
492107,789415
726813,327863
233844,1781696
614328,1076864
844843,1441018
396810,270580
1738109,1210691
523411,1098886
1036524,1297107
730866,1282587
722865,1451959
1791213,609146
66852,402392
95863,1476248
441367,641044
1773511,397327
1622078,1594635
1406917,682992
1847609,359030
562874,1700916
310685,1739861
474972,1533323
1198953,1653606
382712,401085
911374,724488
1222109,1627821
155629,820467
260399,754508
719568,816968
1254385,1008840
1443171,144714
1576569,798622
745677,1839109
1019909,262077
36819,1699158
1244919,1710527
103469,537854
329384,1658937
719966,1231250
1045065,1412134
1342717,1065153
686973,1683984
1253155,681235
813097,674913
316203,1544331
425009,517
1845513,1051077
248726,1808640
1463430,303401
397507,1763540
165705,1350227
1381821,1790371
454993,1035414
686909,275097
1097894,206183
1692468,546582
1636079,283187
999652,2487
1836599,585411
503843,1031522
639456,1602028
1024003,728601
418337,1574631
269188,1018900
141194,439092
50095,746641
1643196,179513
1178602,1568221
642714,168488
1553899,751418
919730,536188
1737849,1719006
421200,553819
670494,1070473
730841,1681395
1242239,862748
1350930,1858597
976502,1813278
1699073,970912
711591,59957
335005,1690305
325117,625849
1285239,871354
1615539,659564
633032,1099471
1754099,1731334
905193,216250
20121,1558475
1400097,1812844
648470,1537737
1435408,628536
776557,1155283
1445196,914229
822605,1672845
458983,60354
1709851,1257121
1194887,1260724
993650,1133165
1850624,1271450
1040574,1308800
1270297,1782945
168387,582222
114098,444669
1752177,895066
1086335,90661
137316,631213
518551,1626836
432746,84711
40593,1572651
1390788,1481019
1004982,1756322
1613897,1747865
758122,1738078
1194840,921190
1824431,914462
1264811,881307
997082,4592
1059817,20559
1543088,920971
1768671,1362903
696759,188776
1315490,796741
38883,223517
544219,1849419
230507,912355
1150748,1627928
425581,1421614
427128,409613
1105917,1032482
1313696,1581555
70017,1777415
299113,728568
60071,1694258
117027,398929
49943,1127665
401556,955291
589639,427863
166680,1580211
1338241,1105073
1370901,276448
1253779,86474
1602310,1820067
1850523,901249
1309783,1655404
484015,319198
362673,160622
1644064,634335
1654609,1049580
1229197,183828
1802437,688021
925513,1372828
804107,1214751
1619399,127311
500645,1032780
1109637,544611
1762121,1332367
473371,1550524
1117939,649890
189579,987161
290919,1842311
1289924,1087502
1101924,1072548
1425126,1122003
1041814,103343
1201586,181161
510631,452260
1599899,330262
248083,193128
1183396,498613
937696,110511
96898,1797887
863197,393187
1678051,636390
1343233,778060
1039749,1224634
1814588,655655
596426,239405
1415707,1339542
416627,1613280
487462,1095669
581128,554665
1776028,6043
101929,1592418
912576,949443
814305,706266
120895,1533063
533423,897797
842055,1307042
1035177,481774
310123,389424
166928,588478
796051,805977
139163,232128
278936,39162
1344576,311972
1528827,1620326
1602466,1003782
518576,514429
1634281,860609
1388628,1334229
205430,1374500
772401,184310
1308745,949672
533580,1342545
158663,70236
631714,7830
603770,354846
1821527,661793
510845,962573
802932,660283
1242304,922675
610515,1762100
1674616,922199
1063585,1138675
1848307,835025
1788122,1439175
689081,1272840
80876,1150454
746371,703082
358445,540731
1158408,889907
377198,44735
514514,1412432
471136,59297
1341150,1109984
633150,896815
1203458,1260824
1478777,372803
768526,1417272
1586932,1310944
400706,653735
1396394,17049
1586602,1735855
1144600,1345589
632617,1625006
83688,1595252
1192969,807453
1726115,1696788
1161422,119987
895504,497530
723641,506023
327828,438800
1639378,505110
667955,843416
796400,1369617
1361227,1761243
294450,809751
621485,277501
533112,1162535
1311141,297810
1580629,1089945
874280,1690828
1841569,711085
271669,863584
1172808,597390
1674465,835330
778334,1507067
632359,431246
918059,151956
261902,308075
897645,1404234
713163,572253
759893,1266967
647091,723738
416490,1389941
640007,707844
1733117,1614926
903355,709940
1122861,791946
883071,695070
1275665,537272
1190351,1193550
1382981,723911
384301,459646
1231657,904326
652120,592153
1026598,1261438
1376117,1697664
1740467,1707774
1586858,678090
640654,1178135
523394,1375912
713920,859365
1661507,211229
316261,134610
1490168,974188
301303,1346709
605417,1442354
421079,544778
1188338,7064
1795983,415885
587766,1317306
1807599,292102
1753561,490523
812037,451817
1543502,117809
1556429,1341079
570602,1430747
227701,1428315
507087,1553420
661733,239039
317008,1836898
1410613,874220
1085093,893244
1492715,809911
718857,894880
1775986,1698754
1251423,441724
841820,861150
861837,1495476
1724230,584175
1673997,1626335
201806,1624301
1307391,36773
1167066,561678
1644093,192466
11482,1216247
113057,439490
926386,1650802
1160891,1569027
706695,286052
1807923,1196693
1303221,1347595
809617,1286200
897652,1635899
1289374,1529132
1786271,673184
112267,881924
1568754,1164920
1684210,677793
1154795,848136
1514665,99137
1078237,1318863
1200217,356059
284109,965833
1284957,332796
135535,469785
210372,1763463
1099456,510709
1416770,1518370
1690098,207801
829787,1330936
956092,1110302
817465,1315647
668754,963329
13010,1041306
129694,1735814
1008306,1836069
1073476,633064
1644836,983383
1192474,1348065
690878,169012
972793,703276
485024,467830
1102152,1459876
513849,581252
139849,208704
1673682,1130457
771309,1490132
255481,581853
727808,1319439
466274,1194066
1032837,679353
1099732,728183
1353065,1109639
527426,719795
432212,1368553
1396647,400201
1409679,1238618
999724,75288
1455272,1446242
223212,1444637
1517844,1320392
564610,897433
1658493,501697
165008,1013498
1814636,455885
1837015,1439480
466385,1251850
246934,638722
222499,724154
1511058,1775265
436935,307653
1081488,1246836
844701,1334077
424230,406309
1740597,216338
1555753,783218
687805,1526864
264459,1093476
1368002,931637
1559052,213505
679834,1752190
2358,1742774
577623,1380399
1610317,6359
1644873,1702569
1161749,887074
103363,1765622
624296,441221
1197329,886550
44983,1132063
1303486,1057084
1123297,408540
1313556,1215363
787322,711410
1159272,1601907
887720,502912
184961,24848
1716558,631801
510871,1167538
1654556,1268665
1163779,1298823
660454,1570055
1836525,609139
533997,1534119
736651,1088678
1325934,516606
1109852,456704
469232,65606
314795,777314
1119222,77357
1843788,1331312
1324479,1552095
375316,794673
577948,1615919
167179,134562
1637679,1827730
1803145,1562835
1103546,601645
283053,1105049
489561,1245855
1237582,1606442
1063487,910724
687958,156016
611273,1390782
95606,568939
1108737,1621459
1849989,1652892
1754282,1144457
1209572,504370
238207,131483
778917,1468278
1051023,732369
178535,947158
1303319,1854583
719306,870313
1228788,1678621
1775558,20814
1337377,421001
1727013,921787
1206487,1118590
39016,792733
1555317,1183313
1686465,487715
1669033,1490703
673818,620862
1562848,734849
1056233,1241345
650791,300766
1648762,1016709
764034,1493814
627416,44607
150832,843473
1735859,1840565
1844131,1557267
1638938,611125
1116210,1741281
202637,18002
949839,1711420
235985,847136
278479,1596581
977545,618312
1407061,1208126
769697,1836157
156315,1318040
344947,669255
1301292,30612
1392909,1112963
1699851,1162658
731604,195976
862846,1678068
1245569,1404261
482599,289393
730035,1768703
856832,1478979
181968,317395
1049971,725549
1056806,1069441
620082,1542727
812637,1539529
102190,170709
712126,571773
883357,415069
1574712,768952
1603974,841669
1031499,1500578
1748221,1291126
198391,1044795
1679921,356046
372285,1090107
324303,1547105
1670627,932822
706926,1746391
1763794,1378751
62278,980976
641096,1185779
138251,1653150
908429,1764624
341149,1780542
1434625,388302
13932,280960
1716215,1190894
372486,259366
1397657,952346
711621,1400612
905213,868500
1486040,44126
36124,420030
1133010,1421234
31814,642586
699498,1213177
309132,1265969
1329246,1812562
639810,1160550
1336362,146787
1428012,276283
1530930,1662021
955076,595623
1194518,915788
1718851,861172
252505,1630105
703420,743953
895998,693850
926614,1778968
941746,1149859
612215,185016
1281201,1854672
969255,1117102
506624,1844648
39344,1576873
1241040,1513369
491211,1099594
598540,1192689
881357,1085957
1059357,256935
1710481,42099
1087933,487207
421671,952292
1469914,838363
789852,299947
1388716,1315853
685079,917227
408023,113114
1342394,1089390
1297308,751100
24536,401155
1810779,221088
1576030,531061
943039,563801
1292708,1052393
263443,945249
217482,1548173
921832,1821762
2662,567642
1220592,1266702
1467814,732715
886220,540172
1777816,942519
778744,1360000
386913,791441
842794,551525
1741295,278864
663846,1202166
63416,1242174
675941,600259
1087719,200582
1672507,641942
935730,65231
1438094,333344
1204808,119742
1165838,1804964
1361017,565760
758783,571762
340193,1167141
793307,500763
8656,1528624
1377976,557842
1529961,1349155
767177,345972
1410312,1068927
1857649,1320136
1814978,1281087
236149,1754505
32188,741374
908353,1028247
800569,230877
1752491,39139
137160,727475
1427597,1630959
202221,1847597
474791,1138476
999859,1622017
1827327,1102750
1736204,1746232
313486,1269644
1624231,565656
512686,334887
1463133,500760
578320,623182
1140805,1736999
939030,755533
1290098,666370
258585,663304
1701961,418879
1477609,213499
112699,1443444
1224327,351403
486787,815588
635111,796261
524849,837704
1802345,611351
1842742,1821824
248823,711454
1589807,1539287
76059,151980
1009133,447520
768589,244779
64600,841119
159103,10241
431780,931896
743989,358800
637547,1281591
198143,1455430
51089,1430666
943480,1755703
1591020,1421812
864273,280581
1678848,1262446
1794215,1003098
1563946,294583
950193,1740861
79002,1269500
1008116,1149115
1810759,907793
1301429,1350291
930428,1345368
44046,283489
1386514,77267
1729162,1703230
584683,449592
928462,259706
1346695,1673781
819568,1260074
546515,525483
1734701,71914
372442,257478
1554044,408332
1353926,152928
1124511,101182
1821132,249336
518876,1575269
436290,1522490
1237993,1680959
1767734,1548687
1326222,386929
1781746,1468352
1107667,1145281
710384,1216623
893728,1027551
593001,1735532
920407,1206779
79686,179779
1360383,1406599
587349,62922
749466,440840
666050,996963
351164,662797
881201,493059
1836819,889275
1839379,1165653
294574,545220
585900,316486
258935,644664
1759306,674551
170763,408870
1583019,968231
468905,38904
42492,872254
542587,998422
1130367,1766519
895492,816205
1812140,1369213
1024496,1102369
1742817,27205
915214,1210560
543922,1456499
927303,1734317
821334,96359
1032664,1700599
1161490,1536380
878707,891702
1059914,1545243
1830637,1510694
1593788,1776921
1785712,1284247
138175,924445
870319,1293199
1327007,801597
1101034,1706080
69196,751685
29356,968415
1593817,154194
423590,443456
102209,25892
791275,957462
238839,448610
943920,1505899
1774476,1000626
829962,1346633
180059,520285
72789,978865
133695,1590117
183045,1471821
1385027,1302887
745137,1099839
800513,182504
142252,114266
1332579,1224872
1475913,756606
1004475,563601
97382,688227
96323,498386
1825404,1000614
206365,1320823
613031,775998
1246294,763978
420062,595297
241710,26002
465633,1296549
560688,1699940
1761423,1569241
568709,522446
1449603,1054708
281945,753648
1652782,669013
1248559,626752
576321,1419997
574716,851817
311816,1420651
441737,1462020
154459,263143
1158540,990074
1788273,1656621
1576263,1342296
204364,715634
1382285,1083582
365599,231964
110055,376619
1389900,406499
1131805,252226
1360638,343678
1455495,1182427
681173,357071
11851,1572893
918460,630087
705931,1759071
941823,211188
1738563,1501333
865075,604973
678113,1187442
1507391,474454
1190406,207461
1258993,1509430
684912,798634
1695201,859504
1859427,1203311
428863,1711484
456356,109070
1343962,1565871
1715536,349067
313320,1171502
921115,38127
172811,1418450
247401,1225545
1321941,758358
963686,1500529
1731299,564498
1297490,247583
202544,808700
471230,1836405
1321581,862708
1383733,1830704
1493871,1676396
1037322,1861961
1119868,369681
1826275,654409
1429152,177315
1752357,24786
1715544,1531733
737152,499001
1573144,1801343
1045751,936451
125045,93180
704632,973258
994837,1044348
707298,1419881
1471748,980395
1556258,257859
530839,534138
1174730,1695709
704995,210397
581397,1476066
1099680,1231813
1210691,951273
486034,152860
261384,1586715
825450,523039
295046,363617
59864,696348
699034,145909
1100332,1034114
1330930,939892
1267864,297530
919111,402974
1813894,1855712
1007780,66526
1813391,1636495
823532,658850
1179003,972800
1191637,1101960
494538,581828
1099828,559709
346342,1524385
1674727,219721
1404350,1539283
1398638,605552
225909,918260
571633,1192156
176353,1068790
441527,945482
1748862,1785852
71243,768969
1713020,1199284
701023,1602383
472662,854135
52023,924690
798572,1793079
812222,1790816
404634,1556784
1714171,121544
1382359,1545413
208096,1236018
1173704,460016
49955,583887
1788167,504639
567155,867356
1091406,1124082
1797181,180480
823826,117930
872666,540503
1627892,983135
784892,1157955
1594536,32544
1041714,1852522
1070400,1627436
565438,297911
479793,62566
236240,1547856
602287,981188
639668,1341900
373198,1777905
849278,1106008
1307859,1071376
1765975,721744
1856280,179451
199780,975963
1410720,133290
81430,615142
1399292,335584
1757017,341916
1314058,848345
809527,1621247
1014458,1707805
1725901,461810
1138616,1112484
1046392,1041061
441440,625709
1119542,1823170
1489146,1748931
539448,1690168
1849561,1493844
991089,1827876
370055,319386
1519447,587184
1815679,455628
303316,694345
1786309,1707638
261890,1227720
1001891,210632
1840733,516908
343983,941402
1589503,813868
527817,1754380
1357736,1272279
1619287,1186378
786334,455166
1490396,301805
976495,1400194
1722723,1253233
1202929,1761249
1801733,628476
377944,77036
1460012,456689
193861,427072
973344,974591
182194,1050719
978659,1853472
1319507,1055561
239441,969162
184631,1662290
1844521,1822757
1511641,1228686
1272479,774253
1023406,1156539
831972,1465677
396413,287998
1260506,730775
153364,1033167
278831,1377861
1432648,380560
1372081,966997
1512178,299067
1632656,675004
256149,91911
703474,370241
312626,1393369
1272607,591489
464590,319912
1362457,581529
1217804,694607
737775,788367
622658,1175059
1512525,1851843
844686,777842
1228636,432377
826769,462530
1343875,1467892
1599548,72769
1061956,817779
1793391,1309295
359520,958156
452711,1013081
1770816,1826085
1350831,1275903
733478,455068
171537,838112
208336,113010
963049,1692445
616694,1600429
66889,237498
234890,222951
1703987,555199
96548,984469
939395,221242
776778,881007
640756,1813874
1437787,294754
1491501,392134
1556394,61363
789085,980288
1737855,92933
1042234,918698
891663,247519
618824,340115
1489902,1352011
1848088,609634
1631830,823447
1455045,13417
638107,384040
24868,1774079
1193930,1534987
1806479,360673
918052,1602843
732645,1025547
213317,822472
587304,1847058
311105,1792389
693914,1006219
809386,401469
360285,473544
470080,450600
816282,35765
1817844,279374
235146,229223
1344748,623259
160637,538494
1590549,1038214
234952,1174493
376111,938708
795737,1129377
643809,147961
114480,700072
56758,865313
455531,601130
191995,717764
335688,589547
1760145,1322326
1230869,597666
685916,1011265
724419,106293
191920,1305654
1823888,739507
42377,119700
553027,730776
861897,1074149
1666854,888785
1377002,34620
1083434,493031
1716413,1656069
9685,799749
636359,687081
827773,1457558
409157,666428
831950,4718
598723,1473358
615025,1352937
1785628,1811199
790371,32468
17806,251572
1030704,545035
466734,161819
1770743,1105021
1692034,1756932
1482085,1452418
1038531,290260
155996,159093
767336,36911
1323169,1533323
1202941,1652518
1535038,1677282
356284,458933
1819991,1235108
1807073,1745274
351868,1814854
349050,1218405
1744789,1630689
1730291,1338489
938955,352205
706710,1727677
479254,1453979
879746,1412488
1223974,1412148
978317,191597
1061562,249059
1269497,1544944
199557,383114
1254713,1818001
1235393,170260
1837282,764892
934302,587318
1124489,487600
1765728,1103746
116377,1212705
712698,1158510
1024014,797038
1837752,174722
791716,858421
1384513,1389885
594573,1203648
625102,340848
131857,1127100
859585,307379
1363934,25290
1369571,701084
822146,1515586
907513,248546
1327933,502022
263822,806694
1770686,1740066
416779,1088893
1575468,1758958
792879,1452901
1679960,978429
1446801,1097155
1499199,1737374
1616158,1737775
1332111,1329147
1312148,179659
1603546,1189280
1159519,139667
587481,1498985
200295,1617964
1382929,353612
406335,605034
958944,1493077
1141904,1779948
1680124,998338
219979,478806
1267776,778548
209934,1679205
277764,1247959
350786,1187417
1404461,503024
1207163,180426
1787918,1010879
447754,184336
27957,276160
876937,1627512
1718240,1832035
224593,1847118
971913,1700934
74690,1600211
145348,1495267
268237,1168535
511076,222627
1336695,1832827
1831194,473916
73569,1255378
61649,219978
649737,30876
18611,53295
1400648,310414
373649,1315244
204328,136904
396819,6809
133955,715560
1525101,1012828
109078,221246
769261,808525
1809233,1515882
1520381,65201
916884,88308
1096993,507241
338779,1194629
443088,1770842
775801,1157440
973842,790593
1310049,1858042
362717,1447861
1138589,395867
703234,943902
1841462,1549837
454292,1824034
1463430,236256
53137,1408842
120041,1719501
662399,639989
1647177,1350234
221136,351829
177157,1225255
1269073,155750
683151,230595
1305553,1271953
744352,200145
1616183,1824404
571516,1402877
206343,1854468
1497016,1829035
9289,669768
1626873,124454
1195894,1674947
118506,1802236
276605,768214
1591499,179287
1632278,570512
289882,398477
220918,1373757
20831,1521920
338785,51839
855028,762891
1649011,1233583
1187632,585139
1149136,1836835
1732518,1098395
1737870,1242813
21781,1460316
1658444,660408
19187,173531
1209164,113453
1455878,1668354
1364453,1094744
753230,55295
869439,461293
539848,1742621
1671719,746585
304606,468546
506936,421197
773036,250337
1589265,1375055
559797,220571
1496685,1384229
1610860,637890
54206,286539
1676706,1704043
1637602,1249538
413913,1131806
1468832,1333292
800937,531259
544632,1578217
1351378,226147
1643611,890371
1318837,661823
1301756,968840
607099,1235346
1153171,464473
497909,1110288
751954,1197093
1321294,1373201
1208320,1024961
731645,961138
1748136,480122
487868,657444
271180,545036
296592,1265540
217045,1407483
1807844,537216
820126,1725497
855301,1416749
334062,1159092
961063,12869
1775933,294354
1078562,400406
215817,371262
296990,548709
400292,1757116
1175461,1053821
1379318,73008
1228424,1642569
1257236,191557
1371461,293401
1797544,317283
1092622,720208
1758618,1137926
610178,16249
46303,1061872
1623141,76277
1318494,1120230
1417509,885943
394042,1196277
1790809,1808511
551549,1036972
1815892,828318
1161159,1469033
1009256,1673827
145061,837981
810902,114314
1264479,1048339
1665589,1681509
1628655,859367
587489,462010
601969,740542
1545929,552170
1368424,669034
1257558,1484944
1294332,394018
459668,305346
1516927,1557116
292957,881105
419692,1252681
1067064,1123306
130653,58150
1675150,1674050
973046,1228492
1757431,724768
1041741,491507
533574,679126
434408,45229
1390562,1226169
406994,1417841
1162112,252197
1578943,998463
212743,505368
1491702,542539
710178,84075
560441,1305792
943298,1737862
361758,952327
446988,461577
1119034,694211
868771,1401963
1473134,894837
362995,1858763
437537,1410622
429462,1628965
1789946,1317624
1736235,1053746
850635,1524820
1598481,1543332
1082843,1009815
1422512,606995
1439852,502131
1305404,1203731
1640396,351263
1648288,440562
1278330,905296
770159,1776817
1681249,1051367
1227636,1840139
1590935,862475
299077,1625928
1102030,544391
170193,1428890
68545,801962
775875,1468378
1534720,492814
1306351,475101
1515334,653126
74181,550030
385992,110154
1841376,1497577
1656724,468122
1533296,841238
1235154,359016
442841,1831315
1606648,1252688
1376506,1507249
169439,1517381
1541257,499098
1286913,138157
817191,840474
1169368,1595866
172006,1786942
1861232,1851741
718225,693263
172717,95687
283479,147918
698437,63921
365528,1053149
265717,971609
246365,476014
1418824,53144
500747,885020
431640,109326
352453,996991
651246,451223
328985,381374
1211884,1848800
634161,1836758
346514,613610
968134,407172
785896,182608
653249,1525016
1114894,1080435
1513710,192379
206115,786509
1612326,661461
994200,1610218
1844197,1642307
1822966,1642317
430692,1772541
1345398,1481709
441904,1354187
210066,905229
423181,703441
1712780,1759069
1428443,644153
413347,1640572
1056160,863010
573989,1505114
325412,355270
928555,450412
850241,316931
1081544,1269271
960389,1664445
1340951,349365
1442065,1386481
369281,623422
407289,1075210
1715698,1158936
11063,1010664
760233,1542221
370239,1345911
1858515,1826356
1784809,75769
640795,234341
989571,999365
451775,1146515
552793,1576758
1518793,1679332
1030674,802271
1586456,533816
1103622,1627240
1522027,976924
425660,1135926
263059,1608087
565231,1290705
739390,1774142
852915,1035327
1461560,440073
1205647,509424
1283382,1232357
56178,1585347
908122,742781
1596467,284356
720129,658068
278197,1654990
125495,509657
1238891,400313
867706,149540
1374941,916880
8555,1200991
1728167,1751541
723978,1143888
1678814,644206
278707,1764063
1633168,291757
706793,918866
35453,1414903
286706,811972
1434845,456614
1616430,805656
530959,1319136
210873,1034275
1262438,540977
670824,1110941
1196351,471462
460318,778281
1583060,543962
707683,1026749
969017,710325
850955,1733606
316433,1831484
1396617,337662
1234209,416789
501528,63768
294386,681395
469739,272744
862803,1296047
423024,1571092
1133334,1754876
999135,1485504
150401,125077
1718184,296583
1562101,928739
1095769,464474
141638,520832
1649624,1563276
99403,240666
843728,1740238
1412113,1256848
1432217,1754792
1217085,813821
1699637,1437556
579853,63542
985924,385212
889416,1101570
486466,1312385
965206,290025
764292,287524
3335,350684
1262994,1517459
207978,117186
1480529,956977
1692666,108482
124963,977933
107580,936210
1485728,427780
145931,1380654
1304210,1130408
1161713,292796
1170572,1654990
1685733,1352753
146052,1570812
556393,703335
318818,459503
601774,1325658
1733392,746208
1469534,1153056
184072,1345959
1764157,870700
885677,976502
525963,1466812
1137439,1267452
1560803,1521882
1252607,833032
1753049,656479
1473584,91211
596973,1549031
260823,1743904
1533583,1812606
1365442,927476
1254864,420296
1424519,1840792
1640299,822213
1598950,165173
1767260,1099517
1485263,1643316
385019,352452
676174,824314
32707,1075552
630184,1700015
1347191,733784
1127796,1682794
1516783,361955
1456816,1465659
346865,840414
979586,663166
476908,467208
1673261,485907
60334,728201
621079,1311322
378216,233705
977829,689445
102542,1304685
1581436,620512
658556,576522
496451,681557
710851,1742632
330409,1658457
1442469,1439919
1223470,204252
460113,110695
771264,924447
763269,952751
1854189,1399629
1570836,44680
1762602,785996
1217135,579392
1747143,476509
1558806,313756
842509,1119537
322409,571654
1511884,453100
684166,735264
1333452,154703
1753370,1607125
50766,863839
367178,706669
1282039,1168277
332962,1822180
1116871,233363
209973,1683411
1715277,1053875
738444,1627280
1322293,414310
1513618,1533063
668448,1756223
413995,1412049
1107585,503902
1448954,149464
656749,1396332
952088,726908
1293006,621910
92189,290332
877291,106229
566616,344868
548250,741368
1108396,926005
425105,970244
1229048,182345
1336040,293419
1034357,411136
1364769,993098
1033922,844871
351885,1248447
1324899,1772350
209635,1640396
1188567,14503
392610,1709421
1803261,601583
392329,202686
1535610,629911
534077,958576
1228741,770303
1818122,675173
1303357,1673676
1657338,1809610
630985,1611675
1199428,562551
476059,1557253
